areaCode,areaName,areaType,date,cumReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDateRate
E12000001,North East,region,28/06/2021,1299,48.5
E12000001,North East,region,27/06/2021,1251,46.7
E12000001,North East,region,26/06/2021,1226,45.7
E12000001,North East,region,25/06/2021,1198,44.7
E12000001,North East,region,24/06/2021,1162,43.3
E12000001,North East,region,23/06/2021,1140,42.5
E12000001,North East,region,22/06/2021,1111,41.4
E12000001,North East,region,21/06/2021,1086,40.5
E12000001,North East,region,20/06/2021,1065,39.7
E12000001,North East,region,19/06/2021,1052,39.2
E12000001,North East,region,18/06/2021,1039,38.8
E12000001,North East,region,17/06/2021,1017,37.9
E12000001,North East,region,16/06/2021,990,36.9
E12000001,North East,region,15/06/2021,976,36.4
E12000001,North East,region,14/06/2021,950,35.4
E12000001,North East,region,13/06/2021,934,34.8
E12000001,North East,region,12/06/2021,917,34.2
E12000001,North East,region,11/06/2021,904,33.7
E12000001,North East,region,10/06/2021,898,33.5
E12000001,North East,region,09/06/2021,891,33.2
E12000001,North East,region,08/06/2021,885,33
E12000001,North East,region,07/06/2021,879,32.8
E12000001,North East,region,06/06/2021,873,32.6
E12000001,North East,region,05/06/2021,869,32.4
E12000001,North East,region,04/06/2021,867,32.3
E12000001,North East,region,03/06/2021,865,32.3
E12000001,North East,region,02/06/2021,863,32.2
E12000001,North East,region,01/06/2021,858,32
E12000001,North East,region,31/05/2021,855,31.9
E12000001,North East,region,30/05/2021,850,31.7
E12000001,North East,region,29/05/2021,850,31.7
E12000001,North East,region,28/05/2021,850,31.7
E12000001,North East,region,27/05/2021,848,31.6
E12000001,North East,region,26/05/2021,847,31.6
E12000001,North East,region,25/05/2021,844,31.5
E12000001,North East,region,24/05/2021,840,31.3
E12000001,North East,region,23/05/2021,835,31.1
E12000001,North East,region,22/05/2021,832,31
E12000001,North East,region,21/05/2021,831,31
E12000001,North East,region,20/05/2021,828,30.9
E12000001,North East,region,19/05/2021,827,30.8
E12000001,North East,region,18/05/2021,827,30.8
E12000001,North East,region,17/05/2021,827,30.8
E12000001,North East,region,16/05/2021,823,30.7
E12000001,North East,region,15/05/2021,822,30.7
E12000001,North East,region,14/05/2021,820,30.6
E12000001,North East,region,13/05/2021,816,30.4
E12000001,North East,region,12/05/2021,815,30.4
E12000001,North East,region,11/05/2021,811,30.3
E12000001,North East,region,10/05/2021,808,30.1
E12000001,North East,region,09/05/2021,808,30.1
E12000001,North East,region,08/05/2021,807,30.1
E12000001,North East,region,07/05/2021,803,30
E12000001,North East,region,06/05/2021,799,29.8
E12000001,North East,region,05/05/2021,794,29.6
E12000001,North East,region,04/05/2021,787,29.4
E12000001,North East,region,03/05/2021,787,29.4
E12000001,North East,region,02/05/2021,787,29.4
E12000001,North East,region,01/05/2021,784,29.2
E12000001,North East,region,30/04/2021,782,29.2
E12000001,North East,region,29/04/2021,781,29.1
E12000001,North East,region,28/04/2021,775,28.9
E12000001,North East,region,27/04/2021,772,28.8
E12000001,North East,region,26/04/2021,768,28.6
E12000001,North East,region,25/04/2021,763,28.5
E12000001,North East,region,24/04/2021,762,28.4
E12000001,North East,region,23/04/2021,760,28.4
E12000001,North East,region,22/04/2021,758,28.3
E12000001,North East,region,21/04/2021,756,28.2
E12000001,North East,region,20/04/2021,752,28.1
E12000001,North East,region,19/04/2021,747,27.9
E12000001,North East,region,18/04/2021,742,27.7
E12000001,North East,region,17/04/2021,740,27.6
E12000001,North East,region,16/04/2021,739,27.6
E12000001,North East,region,15/04/2021,735,27.4
E12000001,North East,region,14/04/2021,730,27.2
E12000001,North East,region,13/04/2021,725,27
E12000001,North East,region,12/04/2021,718,26.8
E12000001,North East,region,11/04/2021,717,26.7
E12000001,North East,region,10/04/2021,715,26.7
E12000001,North East,region,09/04/2021,714,26.6
E12000001,North East,region,08/04/2021,710,26.5
E12000001,North East,region,07/04/2021,706,26.3
E12000001,North East,region,06/04/2021,701,26.1
E12000001,North East,region,05/04/2021,693,25.9
E12000001,North East,region,04/04/2021,690,25.7
E12000001,North East,region,03/04/2021,690,25.7
E12000001,North East,region,02/04/2021,688,25.7
E12000001,North East,region,01/04/2021,687,25.6
E12000001,North East,region,31/03/2021,680,25.4
E12000001,North East,region,30/03/2021,677,25.3
E12000001,North East,region,29/03/2021,671,25
E12000001,North East,region,28/03/2021,664,24.8
E12000001,North East,region,27/03/2021,663,24.7
E12000001,North East,region,26/03/2021,663,24.7
E12000001,North East,region,25/03/2021,660,24.6
E12000001,North East,region,24/03/2021,655,24.4
E12000001,North East,region,23/03/2021,653,24.4
E12000001,North East,region,22/03/2021,648,24.2
E12000001,North East,region,21/03/2021,642,23.9
E12000001,North East,region,20/03/2021,639,23.8
E12000001,North East,region,19/03/2021,637,23.8
E12000001,North East,region,18/03/2021,632,23.6
E12000001,North East,region,17/03/2021,630,23.5
E12000001,North East,region,16/03/2021,626,23.4
E12000001,North East,region,15/03/2021,625,23.3
E12000001,North East,region,14/03/2021,622,23.2
E12000001,North East,region,13/03/2021,620,23.1
E12000001,North East,region,12/03/2021,616,23
E12000001,North East,region,11/03/2021,614,22.9
E12000001,North East,region,10/03/2021,611,22.8
E12000001,North East,region,09/03/2021,606,22.6
E12000001,North East,region,08/03/2021,594,22.2
E12000001,North East,region,07/03/2021,586,21.9
E12000001,North East,region,06/03/2021,586,21.9
E12000001,North East,region,05/03/2021,585,21.8
E12000001,North East,region,04/03/2021,582,21.7
E12000001,North East,region,03/03/2021,578,21.6
E12000001,North East,region,02/03/2021,577,21.5
E12000001,North East,region,01/03/2021,572,21.3
E12000001,North East,region,28/02/2021,564,21
E12000001,North East,region,27/02/2021,562,21
E12000001,North East,region,26/02/2021,560,20.9
E12000001,North East,region,25/02/2021,553,20.6
E12000001,North East,region,24/02/2021,545,20.3
E12000001,North East,region,23/02/2021,543,20.3
E12000001,North East,region,22/02/2021,541,20.2
E12000001,North East,region,21/02/2021,533,19.9
E12000001,North East,region,20/02/2021,529,19.7
E12000001,North East,region,19/02/2021,525,19.6
E12000001,North East,region,18/02/2021,521,19.4
E12000001,North East,region,17/02/2021,514,19.2
E12000001,North East,region,16/02/2021,511,19.1
E12000001,North East,region,15/02/2021,506,18.9
E12000001,North East,region,14/02/2021,498,18.6
E12000001,North East,region,13/02/2021,497,18.5
E12000001,North East,region,12/02/2021,494,18.4
E12000001,North East,region,11/02/2021,486,18.1
E12000001,North East,region,10/02/2021,481,17.9
E12000001,North East,region,09/02/2021,469,17.5
E12000001,North East,region,08/02/2021,458,17.1
E12000001,North East,region,07/02/2021,455,17
E12000001,North East,region,06/02/2021,453,16.9
E12000001,North East,region,05/02/2021,451,16.8
E12000001,North East,region,04/02/2021,444,16.6
E12000001,North East,region,03/02/2021,438,16.3
E12000001,North East,region,02/02/2021,430,16
E12000001,North East,region,01/02/2021,423,15.8
E12000001,North East,region,31/01/2021,415,15.5
E12000001,North East,region,30/01/2021,411,15.3
E12000001,North East,region,29/01/2021,407,15.2
E12000001,North East,region,28/01/2021,400,14.9
E12000001,North East,region,27/01/2021,393,14.7
E12000001,North East,region,26/01/2021,386,14.4
E12000001,North East,region,25/01/2021,376,14
E12000001,North East,region,24/01/2021,372,13.9
E12000001,North East,region,23/01/2021,370,13.8
E12000001,North East,region,22/01/2021,367,13.7
E12000001,North East,region,21/01/2021,361,13.5
E12000001,North East,region,20/01/2021,358,13.4
E12000001,North East,region,19/01/2021,343,12.8
E12000001,North East,region,18/01/2021,334,12.5
E12000001,North East,region,17/01/2021,324,12.1
E12000001,North East,region,16/01/2021,320,11.9
E12000001,North East,region,15/01/2021,316,11.8
E12000001,North East,region,14/01/2021,309,11.5
E12000001,North East,region,13/01/2021,301,11.2
E12000001,North East,region,12/01/2021,294,11
E12000001,North East,region,11/01/2021,289,10.8
E12000001,North East,region,10/01/2021,284,10.6
E12000001,North East,region,09/01/2021,281,10.5
E12000001,North East,region,08/01/2021,277,10.3
E12000001,North East,region,07/01/2021,273,10.2
E12000001,North East,region,06/01/2021,265,9.9
E12000001,North East,region,05/01/2021,258,9.6
E12000001,North East,region,04/01/2021,252,9.4
E12000001,North East,region,03/01/2021,246,9.2
E12000001,North East,region,02/01/2021,243,9.1
E12000001,North East,region,01/01/2021,241,9
E12000001,North East,region,31/12/2020,239,8.9
E12000001,North East,region,30/12/2020,236,8.8
E12000001,North East,region,29/12/2020,228,8.5
E12000001,North East,region,28/12/2020,222,8.3
E12000001,North East,region,27/12/2020,221,8.2
E12000001,North East,region,26/12/2020,219,8.2
E12000001,North East,region,25/12/2020,218,8.1
E12000001,North East,region,24/12/2020,217,8.1
E12000001,North East,region,23/12/2020,215,8
E12000001,North East,region,22/12/2020,213,7.9
E12000001,North East,region,21/12/2020,207,7.7
E12000001,North East,region,20/12/2020,205,7.6
E12000001,North East,region,19/12/2020,203,7.6
E12000001,North East,region,18/12/2020,203,7.6
E12000001,North East,region,17/12/2020,203,7.6
E12000001,North East,region,16/12/2020,202,7.5
E12000001,North East,region,15/12/2020,202,7.5
E12000001,North East,region,14/12/2020,201,7.5
E12000001,North East,region,13/12/2020,200,7.5
E12000001,North East,region,12/12/2020,200,7.5
E12000001,North East,region,11/12/2020,200,7.5
E12000001,North East,region,10/12/2020,197,7.3
E12000001,North East,region,09/12/2020,196,7.3
E12000001,North East,region,08/12/2020,195,7.3
E12000001,North East,region,07/12/2020,194,7.2
E12000001,North East,region,06/12/2020,194,7.2
E12000001,North East,region,05/12/2020,193,7.2
E12000001,North East,region,04/12/2020,193,7.2
E12000001,North East,region,03/12/2020,191,7.1
E12000001,North East,region,02/12/2020,190,7.1
E12000001,North East,region,01/12/2020,188,7
E12000001,North East,region,30/11/2020,188,7
E12000001,North East,region,29/11/2020,187,7
E12000001,North East,region,28/11/2020,187,7
E12000001,North East,region,27/11/2020,185,6.9
E12000001,North East,region,26/11/2020,182,6.8
E12000001,North East,region,25/11/2020,181,6.8
E12000001,North East,region,24/11/2020,178,6.6
E12000001,North East,region,23/11/2020,177,6.6
E12000001,North East,region,22/11/2020,177,6.6
E12000001,North East,region,21/11/2020,176,6.6
E12000001,North East,region,20/11/2020,176,6.6
E12000001,North East,region,19/11/2020,175,6.5
E12000001,North East,region,18/11/2020,172,6.4
E12000001,North East,region,17/11/2020,170,6.3
E12000001,North East,region,16/11/2020,170,6.3
E12000001,North East,region,15/11/2020,168,6.3
E12000001,North East,region,14/11/2020,168,6.3
E12000001,North East,region,13/11/2020,168,6.3
E12000001,North East,region,12/11/2020,167,6.2
E12000001,North East,region,11/11/2020,162,6
E12000001,North East,region,10/11/2020,161,6
E12000001,North East,region,09/11/2020,158,5.9
E12000001,North East,region,08/11/2020,154,5.7
E12000001,North East,region,07/11/2020,153,5.7
E12000001,North East,region,06/11/2020,153,5.7
E12000001,North East,region,05/11/2020,152,5.7
E12000001,North East,region,04/11/2020,150,5.6
E12000001,North East,region,03/11/2020,148,5.5
E12000001,North East,region,02/11/2020,144,5.4
E12000001,North East,region,01/11/2020,142,5.3
E12000001,North East,region,31/10/2020,141,5.3
E12000001,North East,region,30/10/2020,140,5.2
E12000001,North East,region,29/10/2020,137,5.1
E12000001,North East,region,28/10/2020,136,5.1
E12000001,North East,region,27/10/2020,135,5
E12000001,North East,region,26/10/2020,133,5
E12000001,North East,region,25/10/2020,130,4.8
E12000001,North East,region,24/10/2020,130,4.8
E12000001,North East,region,23/10/2020,128,4.8
E12000001,North East,region,22/10/2020,128,4.8
E12000001,North East,region,21/10/2020,127,4.7
E12000001,North East,region,20/10/2020,127,4.7
E12000001,North East,region,19/10/2020,125,4.7
E12000001,North East,region,18/10/2020,124,4.6
E12000001,North East,region,17/10/2020,124,4.6
E12000001,North East,region,16/10/2020,123,4.6
E12000001,North East,region,15/10/2020,121,4.5
E12000001,North East,region,14/10/2020,119,4.4
E12000001,North East,region,13/10/2020,118,4.4
E12000001,North East,region,12/10/2020,115,4.3
E12000001,North East,region,11/10/2020,111,4.1
E12000001,North East,region,10/10/2020,111,4.1
E12000001,North East,region,09/10/2020,109,4.1
E12000001,North East,region,08/10/2020,108,4
E12000001,North East,region,07/10/2020,107,4
E12000001,North East,region,06/10/2020,103,3.8
E12000001,North East,region,05/10/2020,101,3.8
E12000001,North East,region,04/10/2020,98,3.7
E12000001,North East,region,03/10/2020,98,3.7
E12000001,North East,region,02/10/2020,97,3.6
E12000001,North East,region,01/10/2020,95,3.5
E12000001,North East,region,30/09/2020,93,3.5
E12000001,North East,region,29/09/2020,93,3.5
E12000001,North East,region,28/09/2020,89,3.3
E12000001,North East,region,27/09/2020,87,3.2
E12000001,North East,region,26/09/2020,87,3.2
E12000001,North East,region,25/09/2020,86,3.2
E12000001,North East,region,24/09/2020,86,3.2
E12000001,North East,region,23/09/2020,80,3
E12000001,North East,region,22/09/2020,76,2.8
E12000001,North East,region,21/09/2020,74,2.8
E12000001,North East,region,20/09/2020,74,2.8
E12000001,North East,region,19/09/2020,73,2.7
E12000001,North East,region,18/09/2020,72,2.7
E12000001,North East,region,17/09/2020,72,2.7
E12000001,North East,region,16/09/2020,72,2.7
E12000001,North East,region,15/09/2020,69,2.6
E12000001,North East,region,14/09/2020,64,2.4
E12000001,North East,region,13/09/2020,62,2.3
E12000001,North East,region,12/09/2020,61,2.3
E12000001,North East,region,11/09/2020,61,2.3
E12000001,North East,region,10/09/2020,59,2.2
E12000001,North East,region,09/09/2020,55,2.1
E12000001,North East,region,08/09/2020,50,1.9
E12000001,North East,region,07/09/2020,45,1.7
E12000001,North East,region,06/09/2020,44,1.6
E12000001,North East,region,05/09/2020,44,1.6
E12000001,North East,region,04/09/2020,42,1.6
E12000001,North East,region,03/09/2020,40,1.5
E12000001,North East,region,02/09/2020,37,1.4
E12000001,North East,region,01/09/2020,37,1.4
E12000001,North East,region,31/08/2020,37,1.4
E12000001,North East,region,30/08/2020,36,1.3
E12000001,North East,region,29/08/2020,36,1.3
E12000001,North East,region,28/08/2020,36,1.3
E12000001,North East,region,27/08/2020,36,1.3
E12000001,North East,region,26/08/2020,35,1.3
E12000001,North East,region,25/08/2020,31,1.2
E12000001,North East,region,24/08/2020,29,1.1
E12000001,North East,region,23/08/2020,29,1.1
E12000001,North East,region,22/08/2020,29,1.1
E12000001,North East,region,21/08/2020,29,1.1
E12000001,North East,region,20/08/2020,26,1
E12000001,North East,region,19/08/2020,23,0.9
E12000001,North East,region,18/08/2020,21,0.8
E12000001,North East,region,17/08/2020,21,0.8
E12000001,North East,region,16/08/2020,21,0.8
E12000001,North East,region,15/08/2020,20,0.7
E12000001,North East,region,14/08/2020,20,0.7
E12000001,North East,region,13/08/2020,20,0.7
E12000001,North East,region,12/08/2020,19,0.7
E12000001,North East,region,11/08/2020,18,0.7
E12000001,North East,region,10/08/2020,15,0.6
E12000001,North East,region,09/08/2020,12,0.4
E12000001,North East,region,08/08/2020,12,0.4
E12000001,North East,region,07/08/2020,11,0.4
E12000001,North East,region,06/08/2020,11,0.4
E12000001,North East,region,05/08/2020,11,0.4
E12000001,North East,region,04/08/2020,10,0.4
E12000001,North East,region,03/08/2020,9,0.3
E12000001,North East,region,02/08/2020,7,0.3
E12000001,North East,region,01/08/2020,7,0.3
E12000001,North East,region,31/07/2020,7,0.3
E12000001,North East,region,30/07/2020,7,0.3
E12000001,North East,region,29/07/2020,6,0.2
E12000001,North East,region,28/07/2020,4,0.1
