areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate
E12000008,South East,region,2022-12-17,7361074,7085029,0,0
E12000008,South East,region,2022-12-16,7361074,7085029,0,0
E12000008,South East,region,2022-12-15,7361074,7085029,0,0
E12000008,South East,region,2022-12-14,7361074,7085029,15449,14399
E12000008,South East,region,2022-12-13,7345625,7070630,0,0
E12000008,South East,region,2022-12-12,7345625,7070630,0,0
E12000008,South East,region,2022-12-11,7345625,7070630,0,0
E12000008,South East,region,2022-12-10,7345625,7070630,0,0
E12000008,South East,region,2022-12-09,7345625,7070630,0,0
E12000008,South East,region,2022-12-08,7345625,7070630,0,0
E12000008,South East,region,2022-12-07,7345625,7070630,0,0
E12000008,South East,region,2022-12-06,7346176,7071148,0,0
E12000008,South East,region,2022-12-05,7346608,7071468,0,0
E12000008,South East,region,2022-12-04,7346855,7071697,0,0
E12000008,South East,region,2022-12-03,7346855,7071697,0,0
E12000008,South East,region,2022-12-02,7346855,7071697,0,0
E12000008,South East,region,2022-12-01,7346855,7071697,0,0
E12000008,South East,region,2022-11-30,7346855,7071697,0,0
E12000008,South East,region,2022-11-29,7347430,7072110,0,0
E12000008,South East,region,2022-11-28,7347430,7072110,0,0
E12000008,South East,region,2022-11-27,7347430,7072110,0,0
E12000008,South East,region,2022-11-26,7347430,7072110,0,0
E12000008,South East,region,2022-11-25,7347430,7072110,0,0
E12000008,South East,region,2022-11-24,7347430,7072110,0,0
E12000008,South East,region,2022-11-23,7347430,7072110,0,0
E12000008,South East,region,2022-11-22,7348033,7072467,0,0
E12000008,South East,region,2022-11-21,7348033,7072467,0,0
E12000008,South East,region,2022-11-20,7348033,7072467,0,0
E12000008,South East,region,2022-11-19,7348033,7072467,0,0
E12000008,South East,region,2022-11-18,7348033,7072467,0,0
E12000008,South East,region,2022-11-17,7348033,7072467,0,0
E12000008,South East,region,2022-11-16,7348033,7072467,0,0
E12000008,South East,region,2022-11-15,7348954,7073130,0,0
E12000008,South East,region,2022-11-14,7348954,7073130,0,0
E12000008,South East,region,2022-11-13,7348954,7073130,0,0
E12000008,South East,region,2022-11-12,7348954,7073130,0,0
E12000008,South East,region,2022-11-11,7348954,7073130,0,0
E12000008,South East,region,2022-11-10,7348954,7073130,0,0
E12000008,South East,region,2022-11-09,7348954,7073130,0,0
E12000008,South East,region,2022-11-08,7350003,7073958,0,0
E12000008,South East,region,2022-11-07,7350003,7073958,0,0
E12000008,South East,region,2022-11-06,7350003,7073958,0,0
E12000008,South East,region,2022-11-05,7350003,7073958,0,0
E12000008,South East,region,2022-11-04,7350003,7073958,0,0
E12000008,South East,region,2022-11-03,7350003,7073958,0,0
E12000008,South East,region,2022-11-02,7350003,7073958,0,0
E12000008,South East,region,2022-11-01,7350695,7074135,0,0
E12000008,South East,region,2022-10-31,7350695,7074135,0,0
E12000008,South East,region,2022-10-30,7350695,7074135,0,0
E12000008,South East,region,2022-10-29,7350695,7074135,0,0
E12000008,South East,region,2022-10-28,7350695,7074135,0,0
E12000008,South East,region,2022-10-27,7350695,7074135,0,0
E12000008,South East,region,2022-10-26,7350695,7074135,0,0
E12000008,South East,region,2022-10-25,7351181,7074259,0,0
E12000008,South East,region,2022-10-24,7351181,7074259,0,0
E12000008,South East,region,2022-10-23,7351181,7074259,0,0
E12000008,South East,region,2022-10-22,7351181,7074259,0,0
E12000008,South East,region,2022-10-21,7351181,7074259,0,0
E12000008,South East,region,2022-10-20,7351181,7074259,0,0
E12000008,South East,region,2022-10-19,7351181,7074259,0,0
E12000008,South East,region,2022-10-18,7352168,7074914,0,0
E12000008,South East,region,2022-10-17,7352168,7074914,0,0
E12000008,South East,region,2022-10-16,7352168,7074914,0,0
E12000008,South East,region,2022-10-15,7352168,7074914,0,0
E12000008,South East,region,2022-10-14,7352168,7074914,0,0
E12000008,South East,region,2022-10-13,7352168,7074914,0,0
E12000008,South East,region,2022-10-12,7352168,7074914,0,0
E12000008,South East,region,2022-10-11,7354490,7076809,0,0
E12000008,South East,region,2022-10-10,7354490,7076809,0,0
E12000008,South East,region,2022-10-09,7354490,7076809,0,0
E12000008,South East,region,2022-10-08,7354490,7076809,0,0
E12000008,South East,region,2022-10-07,7354490,7076809,0,0
E12000008,South East,region,2022-10-06,7354490,7076809,0,0
E12000008,South East,region,2022-10-05,7354490,7076809,0,0
E12000008,South East,region,2022-10-04,7355265,7077109,0,0
E12000008,South East,region,2022-10-03,7355265,7077109,0,0
E12000008,South East,region,2022-10-02,7355265,7077109,0,0
E12000008,South East,region,2022-10-01,7355265,7077109,0,0
E12000008,South East,region,2022-09-30,7355265,7077109,0,0
E12000008,South East,region,2022-09-29,7355265,7077109,0,0
E12000008,South East,region,2022-09-28,7355265,7077109,0,0
E12000008,South East,region,2022-09-27,7356954,7078243,0,0
E12000008,South East,region,2022-09-26,7356954,7078243,0,0
E12000008,South East,region,2022-09-25,7356954,7078243,0,0
E12000008,South East,region,2022-09-24,7356954,7078243,0,0
E12000008,South East,region,2022-09-23,7356954,7078243,0,0
E12000008,South East,region,2022-09-22,7356954,7078243,0,0
E12000008,South East,region,2022-09-21,7356954,7078243,0,0
E12000008,South East,region,2022-09-20,7358010,7078777,0,0
E12000008,South East,region,2022-09-19,7358010,7078777,0,0
E12000008,South East,region,2022-09-18,7358010,7078777,0,0
E12000008,South East,region,2022-09-17,7358010,7078777,0,0
E12000008,South East,region,2022-09-16,7358010,7078777,0,0
E12000008,South East,region,2022-09-15,7358010,7078777,0,0
E12000008,South East,region,2022-09-14,7358010,7078777,0,0
E12000008,South East,region,2022-09-13,7359875,7080153,0,0
E12000008,South East,region,2022-09-12,7359875,7080153,0,0
E12000008,South East,region,2022-09-11,7359875,7080153,0,0
E12000008,South East,region,2022-09-10,7359875,7080153,0,0
E12000008,South East,region,2022-09-09,7359875,7080153,0,0
E12000008,South East,region,2022-09-08,7359875,7080153,0,0
E12000008,South East,region,2022-09-07,7359875,7080153,0,0
E12000008,South East,region,2022-09-06,7360763,7080180,0,0
E12000008,South East,region,2022-09-05,7360763,7080180,0,0
E12000008,South East,region,2022-09-04,7360763,7080180,0,0
E12000008,South East,region,2022-09-03,7360763,7080180,0,0
E12000008,South East,region,2022-09-02,7360763,7080180,0,0
E12000008,South East,region,2022-09-01,7360763,7080180,0,0
E12000008,South East,region,2022-08-31,7360763,7080180,0,0
E12000008,South East,region,2022-08-30,7360763,7080180,0,1004
E12000008,South East,region,2022-08-29,7361031,7079176,0,0
E12000008,South East,region,2022-08-28,7361031,7079176,0,0
E12000008,South East,region,2022-08-27,7361031,7079176,0,0
E12000008,South East,region,2022-08-26,7361031,7079176,0,0
E12000008,South East,region,2022-08-25,7361031,7079176,0,0
E12000008,South East,region,2022-08-24,7361031,7079176,0,0
E12000008,South East,region,2022-08-23,7361031,7079176,0,671
E12000008,South East,region,2022-08-22,7361496,7078505,0,0
E12000008,South East,region,2022-08-21,7361496,7078505,0,0
E12000008,South East,region,2022-08-20,7361496,7078505,0,0
E12000008,South East,region,2022-08-19,7361496,7078505,0,0
E12000008,South East,region,2022-08-18,7361496,7078505,0,0
E12000008,South East,region,2022-08-17,7361496,7078505,0,0
E12000008,South East,region,2022-08-16,7361496,7078505,296,1650
E12000008,South East,region,2022-08-15,7361200,7076855,0,0
E12000008,South East,region,2022-08-14,7361200,7076855,0,0
E12000008,South East,region,2022-08-13,7361200,7076855,0,0
E12000008,South East,region,2022-08-12,7361200,7076855,0,0
E12000008,South East,region,2022-08-11,7361200,7076855,0,0
E12000008,South East,region,2022-08-10,7361200,7076855,0,0
E12000008,South East,region,2022-08-09,7361200,7076855,0,1823
E12000008,South East,region,2022-08-08,7361438,7075032,0,0
E12000008,South East,region,2022-08-07,7361438,7075032,0,0
E12000008,South East,region,2022-08-06,7361438,7075032,0,0
E12000008,South East,region,2022-08-05,7361438,7075032,0,0
E12000008,South East,region,2022-08-04,7361438,7075032,0,0
E12000008,South East,region,2022-08-03,7361438,7075032,0,0
E12000008,South East,region,2022-08-02,7361438,7075032,0,2211
E12000008,South East,region,2022-08-01,7362055,7072821,0,0
E12000008,South East,region,2022-07-31,7362055,7072821,0,0
E12000008,South East,region,2022-07-30,7362055,7072821,0,0
E12000008,South East,region,2022-07-29,7362055,7072821,0,0
E12000008,South East,region,2022-07-28,7362055,7072821,0,0
E12000008,South East,region,2022-07-27,7362055,7072821,0,0
E12000008,South East,region,2022-07-26,7362055,7072821,0,4141
E12000008,South East,region,2022-07-25,7362198,7068680,0,0
E12000008,South East,region,2022-07-24,7362198,7068680,0,0
E12000008,South East,region,2022-07-23,7362198,7068680,0,0
E12000008,South East,region,2022-07-22,7362198,7068680,0,0
E12000008,South East,region,2022-07-21,7362198,7068680,0,0
E12000008,South East,region,2022-07-20,7362198,7068680,0,0
E12000008,South East,region,2022-07-19,7362198,7068680,39,4306
E12000008,South East,region,2022-07-18,7362159,7064374,0,0
E12000008,South East,region,2022-07-17,7362159,7064374,0,0
E12000008,South East,region,2022-07-16,7362159,7064374,0,0
E12000008,South East,region,2022-07-15,7362159,7064374,0,0
E12000008,South East,region,2022-07-14,7362159,7064374,0,0
E12000008,South East,region,2022-07-13,7362159,7064374,0,0
E12000008,South East,region,2022-07-12,7362159,7064374,0,4723
E12000008,South East,region,2022-07-11,7362274,7059651,0,0
E12000008,South East,region,2022-07-10,7362274,7059651,0,0
E12000008,South East,region,2022-07-09,7362274,7059651,0,0
E12000008,South East,region,2022-07-08,7362274,7059651,0,0
E12000008,South East,region,2022-07-07,7362274,7059651,0,0
E12000008,South East,region,2022-07-06,7362274,7059651,0,0
E12000008,South East,region,2022-07-05,7362274,7059651,939,4599
E12000008,South East,region,2022-07-04,7361335,7055052,0,0
E12000008,South East,region,2022-07-03,7361335,7055052,0,0
E12000008,South East,region,2022-07-02,7361335,7055052,0,0
E12000008,South East,region,2022-07-01,7361335,7055052,0,0
E12000008,South East,region,2022-06-30,7361335,7055052,0,524
E12000008,South East,region,2022-06-29,7361341,7054528,151,525
E12000008,South East,region,2022-06-28,7361190,7054003,3,508
E12000008,South East,region,2022-06-27,7361187,7053495,175,710
E12000008,South East,region,2022-06-26,7361012,7052785,419,2480
E12000008,South East,region,2022-06-25,7360593,7050305,0,0
E12000008,South East,region,2022-06-24,7360593,7050305,0,0
E12000008,South East,region,2022-06-23,7360593,7050305,39,374
E12000008,South East,region,2022-06-22,7360554,7049931,56,392
E12000008,South East,region,2022-06-21,7360498,7049539,0,287
E12000008,South East,region,2022-06-20,7360556,7049252,189,590
E12000008,South East,region,2022-06-19,7360367,7048662,179,1938
E12000008,South East,region,2022-06-18,7360188,7046724,0,0
E12000008,South East,region,2022-06-17,7360188,7046724,0,0
E12000008,South East,region,2022-06-16,7360188,7046724,0,280
E12000008,South East,region,2022-06-15,7360240,7046444,0,179
E12000008,South East,region,2022-06-14,7360324,7046265,0,290
E12000008,South East,region,2022-06-13,7360371,7045975,171,526
E12000008,South East,region,2022-06-12,7360200,7045449,341,2307
E12000008,South East,region,2022-06-11,7359859,7043142,0,0
E12000008,South East,region,2022-06-10,7359859,7043142,0,0
E12000008,South East,region,2022-06-09,7359859,7043142,0,253
E12000008,South East,region,2022-06-08,7359867,7042889,0,199
E12000008,South East,region,2022-06-07,7359962,7042690,0,380
E12000008,South East,region,2022-06-06,7360021,7042310,224,617
E12000008,South East,region,2022-06-05,7359797,7041693,171,1926
E12000008,South East,region,2022-06-04,7359626,7039767,0,0
E12000008,South East,region,2022-06-03,7359626,7039767,0,0
E12000008,South East,region,2022-06-02,7359626,7039767,0,0
E12000008,South East,region,2022-06-01,7359626,7039767,0,0
E12000008,South East,region,2022-05-31,7359626,7039767,81,892
E12000008,South East,region,2022-05-30,7359545,7038875,325,1133
E12000008,South East,region,2022-05-29,7359220,7037742,366,2621
E12000008,South East,region,2022-05-28,7358854,7035121,0,0
E12000008,South East,region,2022-05-27,7358854,7035121,0,0
E12000008,South East,region,2022-05-26,7358854,7035121,0,442
E12000008,South East,region,2022-05-25,7358914,7034679,1,417
E12000008,South East,region,2022-05-24,7358913,7034262,26,280
E12000008,South East,region,2022-05-23,7358887,7033982,207,536
E12000008,South East,region,2022-05-22,7358680,7033446,832,3044
E12000008,South East,region,2022-05-21,7357848,7030402,0,0
E12000008,South East,region,2022-05-20,7357848,7030402,0,0
E12000008,South East,region,2022-05-19,7357848,7030402,640,965
E12000008,South East,region,2022-05-18,7357208,7029437,38,506
E12000008,South East,region,2022-05-17,7357170,7028931,0,325
E12000008,South East,region,2022-05-16,7357264,7028606,285,777
E12000008,South East,region,2022-05-15,7356979,7027829,986,3641
E12000008,South East,region,2022-05-14,7355993,7024188,0,0
E12000008,South East,region,2022-05-13,7355993,7024188,0,0
E12000008,South East,region,2022-05-12,7355993,7024188,251,757
E12000008,South East,region,2022-05-11,7355742,7023431,201,876
E12000008,South East,region,2022-05-10,7355541,7022555,12,580
E12000008,South East,region,2022-05-09,7355529,7021975,369,1005
E12000008,South East,region,2022-05-08,7355160,7020970,704,4122
E12000008,South East,region,2022-05-07,7354456,7016848,0,0
E12000008,South East,region,2022-05-06,7354456,7016848,0,0
E12000008,South East,region,2022-05-05,7354456,7016848,0,461
E12000008,South East,region,2022-05-04,7354609,7016387,407,1243
E12000008,South East,region,2022-05-03,7354202,7015144,250,829
E12000008,South East,region,2022-05-02,7353952,7014315,1080,4962
E12000008,South East,region,2022-05-01,7352872,7009353,0,0
E12000008,South East,region,2022-04-30,7352872,7009353,0,0
E12000008,South East,region,2022-04-29,7352872,7009353,0,0
E12000008,South East,region,2022-04-28,7352872,7009353,72,776
E12000008,South East,region,2022-04-27,7352800,7008577,159,965
E12000008,South East,region,2022-04-26,7352641,7007612,228,773
E12000008,South East,region,2022-04-25,7352413,7006839,425,1029
E12000008,South East,region,2022-04-24,7351988,7005810,1083,5107
E12000008,South East,region,2022-04-23,7350905,7000703,0,0
E12000008,South East,region,2022-04-22,7350905,7000703,0,0
E12000008,South East,region,2022-04-21,7350905,7000703,301,1411
E12000008,South East,region,2022-04-20,7350604,6999292,0,951
E12000008,South East,region,2022-04-19,7350711,6998341,611,1686
E12000008,South East,region,2022-04-18,7350100,6996655,1227,4615
E12000008,South East,region,2022-04-17,7348873,6992040,0,0
E12000008,South East,region,2022-04-16,7348873,6992040,0,0
E12000008,South East,region,2022-04-15,7348873,6992040,0,0
E12000008,South East,region,2022-04-14,7348873,6992040,0,0
E12000008,South East,region,2022-04-13,7348873,6992040,290,1468
E12000008,South East,region,2022-04-12,7348583,6990572,176,1170
E12000008,South East,region,2022-04-11,7348407,6989402,31101,10725
E12000008,South East,region,2022-04-10,7317306,6978677,0,3961
E12000008,South East,region,2022-04-09,7317502,6974716,0,0
E12000008,South East,region,2022-04-08,7317502,6974716,0,0
E12000008,South East,region,2022-04-07,7317502,6974716,130,1243
E12000008,South East,region,2022-04-06,7317372,6973473,460,1370
E12000008,South East,region,2022-04-05,7316912,6972103,297,1116
E12000008,South East,region,2022-04-04,7316615,6970987,499,1328
E12000008,South East,region,2022-04-03,7316116,6969659,587,4405
E12000008,South East,region,2022-04-02,7315529,6965254,0,0
E12000008,South East,region,2022-04-01,7315529,6965254,0,0
E12000008,South East,region,2022-03-31,7315529,6965254,0,1139
E12000008,South East,region,2022-03-30,7315770,6964115,178,1559
E12000008,South East,region,2022-03-29,7315592,6962556,252,1303
E12000008,South East,region,2022-03-28,7315340,6961253,310,1355
E12000008,South East,region,2022-03-27,7315030,6959898,693,5320
E12000008,South East,region,2022-03-26,7314337,6954578,0,0
E12000008,South East,region,2022-03-25,7314337,6954578,0,0
E12000008,South East,region,2022-03-24,7314337,6954578,132,1393
E12000008,South East,region,2022-03-23,7314205,6953185,164,1535
E12000008,South East,region,2022-03-22,7314041,6951650,104,1477
E12000008,South East,region,2022-03-21,7313937,6950173,378,1679
E12000008,South East,region,2022-03-20,7313559,6948494,760,6279
E12000008,South East,region,2022-03-19,7312799,6942215,0,0
E12000008,South East,region,2022-03-18,7312799,6942215,0,0
E12000008,South East,region,2022-03-17,7312799,6942215,303,1913
E12000008,South East,region,2022-03-16,7312496,6940302,236,2102
E12000008,South East,region,2022-03-15,7312260,6938200,199,1709
E12000008,South East,region,2022-03-14,7312061,6936491,390,1604
E12000008,South East,region,2022-03-13,7311671,6934887,925,6637
E12000008,South East,region,2022-03-12,7310746,6928250,0,0
E12000008,South East,region,2022-03-11,7310746,6928250,0,0
E12000008,South East,region,2022-03-10,7310746,6928250,120,1926
E12000008,South East,region,2022-03-09,7310626,6926324,451,2122
E12000008,South East,region,2022-03-08,7310175,6924202,362,1867
E12000008,South East,region,2022-03-07,7309813,6922335,491,1818
E12000008,South East,region,2022-03-06,7309322,6920517,,
E12000009,South West,region,2022-12-21,4624761,4455653,0,0
E12000009,South West,region,2022-12-20,4625735,4456679,0,0
E12000009,South West,region,2022-12-19,4625735,4456679,0,0
E12000009,South West,region,2022-12-18,4625735,4456679,0,0
E12000009,South West,region,2022-12-17,4625735,4456679,0,0
E12000009,South West,region,2022-12-16,4625735,4456679,0,0
E12000009,South West,region,2022-12-15,4625735,4456679,0,0
E12000009,South West,region,2022-12-14,4625735,4456679,10866,10261
E12000009,South West,region,2022-12-13,4614869,4446418,0,0
E12000009,South West,region,2022-12-12,4614869,4446418,0,0
E12000009,South West,region,2022-12-11,4614869,4446418,0,0
E12000009,South West,region,2022-12-10,4614869,4446418,0,0
E12000009,South West,region,2022-12-09,4614869,4446418,0,0
E12000009,South West,region,2022-12-08,4614869,4446418,0,0
E12000009,South West,region,2022-12-07,4614869,4446418,0,0
E12000009,South West,region,2022-12-06,4615161,4446696,0,0
E12000009,South West,region,2022-12-05,4615385,4446856,0,0
E12000009,South West,region,2022-12-04,4615473,4446953,0,0
E12000009,South West,region,2022-12-03,4615473,4446953,0,0
E12000009,South West,region,2022-12-02,4615473,4446953,0,0
E12000009,South West,region,2022-12-01,4615473,4446953,0,0
E12000009,South West,region,2022-11-30,4615473,4446953,0,0
E12000009,South West,region,2022-11-29,4615838,4447321,0,0
E12000009,South West,region,2022-11-28,4615838,4447321,0,0
E12000009,South West,region,2022-11-27,4615838,4447321,0,0
E12000009,South West,region,2022-11-26,4615838,4447321,0,0
E12000009,South West,region,2022-11-25,4615838,4447321,0,0
E12000009,South West,region,2022-11-24,4615838,4447321,0,0
E12000009,South West,region,2022-11-23,4615838,4447321,0,0
E12000009,South West,region,2022-11-22,4616403,4447735,0,0
E12000009,South West,region,2022-11-21,4616403,4447735,0,0
E12000009,South West,region,2022-11-20,4616403,4447735,0,0
E12000009,South West,region,2022-11-19,4616403,4447735,0,0
E12000009,South West,region,2022-11-18,4616403,4447735,0,0
E12000009,South West,region,2022-11-17,4616403,4447735,0,0
E12000009,South West,region,2022-11-16,4616403,4447735,0,0
E12000009,South West,region,2022-11-15,4617156,4448463,0,0
E12000009,South West,region,2022-11-14,4617156,4448463,0,0
E12000009,South West,region,2022-11-13,4617156,4448463,0,0
E12000009,South West,region,2022-11-12,4617156,4448463,0,0
E12000009,South West,region,2022-11-11,4617156,4448463,0,0
E12000009,South West,region,2022-11-10,4617156,4448463,0,0
E12000009,South West,region,2022-11-09,4617156,4448463,0,0
E12000009,South West,region,2022-11-08,4617725,4448848,0,0
E12000009,South West,region,2022-11-07,4617725,4448848,0,0
E12000009,South West,region,2022-11-06,4617725,4448848,0,0
E12000009,South West,region,2022-11-05,4617725,4448848,0,0
E12000009,South West,region,2022-11-04,4617725,4448848,0,0
E12000009,South West,region,2022-11-03,4617725,4448848,0,0
E12000009,South West,region,2022-11-02,4617725,4448848,0,107
E12000009,South West,region,2022-11-01,4617932,4448741,0,0
E12000009,South West,region,2022-10-31,4617932,4448741,0,0
E12000009,South West,region,2022-10-30,4617932,4448741,0,0
E12000009,South West,region,2022-10-29,4617932,4448741,0,0
E12000009,South West,region,2022-10-28,4617932,4448741,0,0
E12000009,South West,region,2022-10-27,4617932,4448741,0,0
E12000009,South West,region,2022-10-26,4617932,4448741,0,207
E12000009,South West,region,2022-10-25,4618057,4448534,0,0
E12000009,South West,region,2022-10-24,4618057,4448534,0,0
E12000009,South West,region,2022-10-23,4618057,4448534,0,0
E12000009,South West,region,2022-10-22,4618057,4448534,0,0
E12000009,South West,region,2022-10-21,4618057,4448534,0,0
E12000009,South West,region,2022-10-20,4618057,4448534,0,0
E12000009,South West,region,2022-10-19,4618057,4448534,0,0
E12000009,South West,region,2022-10-18,4618396,4448695,0,0
E12000009,South West,region,2022-10-17,4618396,4448695,0,0
E12000009,South West,region,2022-10-16,4618396,4448695,0,0
E12000009,South West,region,2022-10-15,4618396,4448695,0,0
E12000009,South West,region,2022-10-14,4618396,4448695,0,0
E12000009,South West,region,2022-10-13,4618396,4448695,0,0
E12000009,South West,region,2022-10-12,4618396,4448695,0,0
E12000009,South West,region,2022-10-11,4619361,4449338,0,0
E12000009,South West,region,2022-10-10,4619361,4449338,0,0
E12000009,South West,region,2022-10-09,4619361,4449338,0,0
E12000009,South West,region,2022-10-08,4619361,4449338,0,0
E12000009,South West,region,2022-10-07,4619361,4449338,0,0
E12000009,South West,region,2022-10-06,4619361,4449338,0,0
E12000009,South West,region,2022-10-05,4619361,4449338,0,0
E12000009,South West,region,2022-10-04,4619949,4449588,0,0
E12000009,South West,region,2022-10-03,4619949,4449588,0,0
E12000009,South West,region,2022-10-02,4619949,4449588,0,0
E12000009,South West,region,2022-10-01,4619949,4449588,0,0
E12000009,South West,region,2022-09-30,4619949,4449588,0,0
E12000009,South West,region,2022-09-29,4619949,4449588,0,0
E12000009,South West,region,2022-09-28,4619949,4449588,0,0
E12000009,South West,region,2022-09-27,4620889,4450139,0,0
E12000009,South West,region,2022-09-26,4620889,4450139,0,0
E12000009,South West,region,2022-09-25,4620889,4450139,0,0
E12000009,South West,region,2022-09-24,4620889,4450139,0,0
E12000009,South West,region,2022-09-23,4620889,4450139,0,0
E12000009,South West,region,2022-09-22,4620889,4450139,0,0
E12000009,South West,region,2022-09-21,4620889,4450139,247,574
E12000009,South West,region,2022-09-20,4620642,4449565,0,0
E12000009,South West,region,2022-09-19,4620642,4449565,0,0
E12000009,South West,region,2022-09-18,4620642,4449565,0,0
E12000009,South West,region,2022-09-17,4620642,4449565,0,0
E12000009,South West,region,2022-09-16,4620642,4449565,0,0
E12000009,South West,region,2022-09-15,4620642,4449565,0,0
E12000009,South West,region,2022-09-14,4620642,4449565,0,55
E12000009,South West,region,2022-09-13,4620792,4449510,0,0
E12000009,South West,region,2022-09-12,4620792,4449510,0,0
E12000009,South West,region,2022-09-11,4620792,4449510,0,0
E12000009,South West,region,2022-09-10,4620792,4449510,0,0
E12000009,South West,region,2022-09-09,4620792,4449510,0,0
E12000009,South West,region,2022-09-08,4620792,4449510,0,0
E12000009,South West,region,2022-09-07,4620792,4449510,0,0
E12000009,South West,region,2022-09-06,4621504,4449757,0,0
E12000009,South West,region,2022-09-05,4621504,4449757,0,0
E12000009,South West,region,2022-09-04,4621504,4449757,0,0
E12000009,South West,region,2022-09-03,4621504,4449757,0,0
E12000009,South West,region,2022-09-02,4621504,4449757,0,0
E12000009,South West,region,2022-09-01,4621504,4449757,0,0
E12000009,South West,region,2022-08-31,4621504,4449757,0,0
E12000009,South West,region,2022-08-30,4621504,4449757,0,326
E12000009,South West,region,2022-08-29,4621933,4449431,0,0
E12000009,South West,region,2022-08-28,4621933,4449431,0,0
E12000009,South West,region,2022-08-27,4621933,4449431,0,0
E12000009,South West,region,2022-08-26,4621933,4449431,0,0
E12000009,South West,region,2022-08-25,4621933,4449431,0,0
E12000009,South West,region,2022-08-24,4621933,4449431,0,0
E12000009,South West,region,2022-08-23,4621933,4449431,0,317
E12000009,South West,region,2022-08-22,4622490,4449114,0,0
E12000009,South West,region,2022-08-21,4622490,4449114,0,0
E12000009,South West,region,2022-08-20,4622490,4449114,0,0
E12000009,South West,region,2022-08-19,4622490,4449114,0,0
E12000009,South West,region,2022-08-18,4622490,4449114,0,0
E12000009,South West,region,2022-08-17,4622490,4449114,0,0
E12000009,South West,region,2022-08-16,4622490,4449114,0,443
E12000009,South West,region,2022-08-15,4622658,4448671,0,0
E12000009,South West,region,2022-08-14,4622658,4448671,0,0
E12000009,South West,region,2022-08-13,4622658,4448671,0,0
E12000009,South West,region,2022-08-12,4622658,4448671,0,0
E12000009,South West,region,2022-08-11,4622658,4448671,0,0
E12000009,South West,region,2022-08-10,4622658,4448671,0,0
E12000009,South West,region,2022-08-09,4622658,4448671,0,575
E12000009,South West,region,2022-08-08,4623277,4448096,0,0
E12000009,South West,region,2022-08-07,4623277,4448096,0,0
E12000009,South West,region,2022-08-06,4623277,4448096,0,0
E12000009,South West,region,2022-08-05,4623277,4448096,0,0
E12000009,South West,region,2022-08-04,4623277,4448096,0,0
E12000009,South West,region,2022-08-03,4623277,4448096,0,0
E12000009,South West,region,2022-08-02,4623277,4448096,75,1713
E12000009,South West,region,2022-08-01,4623202,4446383,0,0
E12000009,South West,region,2022-07-31,4623202,4446383,0,0
E12000009,South West,region,2022-07-30,4623202,4446383,0,0
E12000009,South West,region,2022-07-29,4623202,4446383,0,0
E12000009,South West,region,2022-07-28,4623202,4446383,0,0
E12000009,South West,region,2022-07-27,4623202,4446383,0,0
E12000009,South West,region,2022-07-26,4623202,4446383,0,2295
E12000009,South West,region,2022-07-25,4623356,4444088,0,0
E12000009,South West,region,2022-07-24,4623356,4444088,0,0
E12000009,South West,region,2022-07-23,4623356,4444088,0,0
E12000009,South West,region,2022-07-22,4623356,4444088,0,0
E12000009,South West,region,2022-07-21,4623356,4444088,0,0
E12000009,South West,region,2022-07-20,4623356,4444088,0,0
E12000009,South West,region,2022-07-19,4623356,4444088,0,1687
E12000009,South West,region,2022-07-18,4623975,4442401,0,0
E12000009,South West,region,2022-07-17,4623975,4442401,0,0
E12000009,South West,region,2022-07-16,4623975,4442401,0,0
E12000009,South West,region,2022-07-15,4623975,4442401,0,0
E12000009,South West,region,2022-07-14,4623975,4442401,0,0
E12000009,South West,region,2022-07-13,4623975,4442401,0,0
E12000009,South West,region,2022-07-12,4623975,4442401,0,2379
E12000009,South West,region,2022-07-11,4624501,4440022,0,0
E12000009,South West,region,2022-07-10,4624501,4440022,0,0
E12000009,South West,region,2022-07-09,4624501,4440022,0,0
E12000009,South West,region,2022-07-08,4624501,4440022,0,0
E12000009,South West,region,2022-07-07,4624501,4440022,0,0
E12000009,South West,region,2022-07-06,4624501,4440022,0,0
E12000009,South West,region,2022-07-05,4624501,4440022,149,2392
E12000009,South West,region,2022-07-04,4624352,4437630,0,0
E12000009,South West,region,2022-07-03,4624352,4437630,0,0
E12000009,South West,region,2022-07-02,4624352,4437630,0,0
E12000009,South West,region,2022-07-01,4624352,4437630,0,0
E12000009,South West,region,2022-06-30,4624352,4437630,0,252
E12000009,South West,region,2022-06-29,4624419,4437378,25,379
E12000009,South West,region,2022-06-28,4624394,4436999,0,162
E12000009,South West,region,2022-06-27,4624540,4436837,113,443
E12000009,South West,region,2022-06-26,4624427,4436394,0,978
E12000009,South West,region,2022-06-25,4624493,4435416,0,0
E12000009,South West,region,2022-06-24,4624493,4435416,0,0
E12000009,South West,region,2022-06-23,4624493,4435416,0,93
E12000009,South West,region,2022-06-22,4624534,4435323,0,218
E12000009,South West,region,2022-06-21,4624624,4435105,0,104
E12000009,South West,region,2022-06-20,4624732,4435001,83,256
E12000009,South West,region,2022-06-19,4624649,4434745,0,730
E12000009,South West,region,2022-06-18,4624706,4434015,0,0
E12000009,South West,region,2022-06-17,4624706,4434015,0,0
E12000009,South West,region,2022-06-16,4624706,4434015,0,165
