areaCode,areaName,areaType,date,cumCasesByPublishDate
E12000001,North East,region,2021-01-28,162039
E12000001,North East,region,2021-01-27,160952
E12000001,North East,region,2021-01-26,159785
E12000001,North East,region,2021-01-25,158922
E12000001,North East,region,2021-01-24,158296
E12000001,North East,region,2021-01-23,157439
E12000001,North East,region,2021-01-22,156263
E12000001,North East,region,2021-01-21,154996
E12000001,North East,region,2021-01-20,153612
E12000001,North East,region,2021-01-19,152113
E12000001,North East,region,2021-01-18,151047
E12000001,North East,region,2021-01-17,149960
E12000001,North East,region,2021-01-16,148883
E12000001,North East,region,2021-01-15,147622
E12000001,North East,region,2021-01-14,145674
E12000001,North East,region,2021-01-13,144039
E12000001,North East,region,2021-01-12,142128
E12000001,North East,region,2021-01-11,140829
E12000001,North East,region,2021-01-10,139591
E12000001,North East,region,2021-01-09,138322
E12000001,North East,region,2021-01-08,137225
E12000001,North East,region,2021-01-07,135747
E12000001,North East,region,2021-01-06,134411
E12000001,North East,region,2021-01-05,132431
E12000001,North East,region,2021-01-04,130879
E12000001,North East,region,2021-01-03,128755
E12000001,North East,region,2021-01-02,127189
E12000001,North East,region,2021-01-01,125452
E12000001,North East,region,2020-12-31,124112
E12000001,North East,region,2020-12-30,122371
E12000001,North East,region,2020-12-29,120414
E12000001,North East,region,2020-12-28,119184
E12000001,North East,region,2020-12-27,118485
E12000001,North East,region,2020-12-26,117902
E12000001,North East,region,2020-12-25,117097
E12000001,North East,region,2020-12-24,116153
E12000001,North East,region,2020-12-23,115016
E12000001,North East,region,2020-12-22,114075
E12000001,North East,region,2020-12-21,112822
E12000001,North East,region,2020-12-20,111714
E12000001,North East,region,2020-12-19,111128
E12000001,North East,region,2020-12-18,110597
E12000001,North East,region,2020-12-17,110082
E12000001,North East,region,2020-12-16,109492
E12000001,North East,region,2020-12-15,108691
E12000001,North East,region,2020-12-14,108231
E12000001,North East,region,2020-12-13,107722
E12000001,North East,region,2020-12-12,107150
E12000001,North East,region,2020-12-11,106379
E12000001,North East,region,2020-12-10,105690
E12000001,North East,region,2020-12-09,104899
E12000001,North East,region,2020-12-08,104212
E12000001,North East,region,2020-12-07,103806
E12000001,North East,region,2020-12-06,103340
E12000001,North East,region,2020-12-05,102798
E12000001,North East,region,2020-12-04,102212
E12000001,North East,region,2020-12-03,101514
E12000001,North East,region,2020-12-02,100862
E12000001,North East,region,2020-12-01,100272
E12000001,North East,region,2020-11-30,99634
E12000001,North East,region,2020-11-29,99106
E12000001,North East,region,2020-11-28,98508
E12000001,North East,region,2020-11-27,97756
E12000001,North East,region,2020-11-26,96951
E12000001,North East,region,2020-11-25,96051
E12000001,North East,region,2020-11-24,95175
E12000001,North East,region,2020-11-23,94577
E12000001,North East,region,2020-11-22,93845
E12000001,North East,region,2020-11-21,93008
E12000001,North East,region,2020-11-20,91902
E12000001,North East,region,2020-11-19,90463
E12000001,North East,region,2020-11-18,89173
E12000001,North East,region,2020-11-17,87617
E12000001,North East,region,2020-11-16,86341
E12000001,North East,region,2020-11-15,82976
E12000001,North East,region,2020-11-14,81493
E12000001,North East,region,2020-11-13,79874
E12000001,North East,region,2020-11-12,77991
E12000001,North East,region,2020-11-11,75905
E12000001,North East,region,2020-11-10,74234
E12000001,North East,region,2020-11-09,72931
E12000001,North East,region,2020-11-08,71591
E12000001,North East,region,2020-11-07,70085
E12000001,North East,region,2020-11-06,68694
E12000001,North East,region,2020-11-05,67241
E12000001,North East,region,2020-11-04,65671
E12000001,North East,region,2020-11-03,64399
E12000001,North East,region,2020-11-02,63097
E12000001,North East,region,2020-11-01,62058
E12000001,North East,region,2020-10-31,60888
E12000001,North East,region,2020-10-30,59725
E12000001,North East,region,2020-10-29,58671
E12000001,North East,region,2020-10-28,57535
E12000001,North East,region,2020-10-27,56514
E12000001,North East,region,2020-10-26,55352
E12000001,North East,region,2020-10-25,54382
E12000001,North East,region,2020-10-24,53334
E12000001,North East,region,2020-10-23,52184
E12000001,North East,region,2020-10-22,50907
E12000001,North East,region,2020-10-21,49514
E12000001,North East,region,2020-10-20,47626
E12000001,North East,region,2020-10-19,46188
E12000001,North East,region,2020-10-18,45481
E12000001,North East,region,2020-10-17,44926
E12000001,North East,region,2020-10-16,43825
E12000001,North East,region,2020-10-15,42647
E12000001,North East,region,2020-10-14,41314
E12000001,North East,region,2020-10-13,40086
E12000001,North East,region,2020-10-12,39041
E12000001,North East,region,2020-10-11,37891
E12000001,North East,region,2020-10-10,36924
E12000001,North East,region,2020-10-09,35773
E12000001,North East,region,2020-10-08,34686
E12000001,North East,region,2020-10-07,33412
E12000001,North East,region,2020-10-06,32355
E12000001,North East,region,2020-10-05,31122
E12000001,North East,region,2020-10-04,30009
E12000001,North East,region,2020-10-03,27380
E12000001,North East,region,2020-10-02,26474
E12000001,North East,region,2020-10-01,26053
E12000001,North East,region,2020-09-30,25690
E12000001,North East,region,2020-09-29,25097
E12000001,North East,region,2020-09-28,24341
E12000001,North East,region,2020-09-27,24064
E12000001,North East,region,2020-09-26,23581
E12000001,North East,region,2020-09-25,23059
E12000001,North East,region,2020-09-24,22483
E12000001,North East,region,2020-09-23,21960
E12000001,North East,region,2020-09-22,21293
E12000001,North East,region,2020-09-21,20756
E12000001,North East,region,2020-09-20,20347
E12000001,North East,region,2020-09-19,19929
E12000001,North East,region,2020-09-18,19559
E12000001,North East,region,2020-09-17,19227
E12000001,North East,region,2020-09-16,18963
E12000001,North East,region,2020-09-15,18685
E12000001,North East,region,2020-09-14,18484
E12000001,North East,region,2020-09-13,18395
E12000001,North East,region,2020-09-12,18200
E12000001,North East,region,2020-09-11,17972
E12000001,North East,region,2020-09-10,17754
E12000001,North East,region,2020-09-09,17551
E12000001,North East,region,2020-09-08,17335
E12000001,North East,region,2020-09-07,17227
E12000001,North East,region,2020-09-06,17037
E12000001,North East,region,2020-09-05,16805
E12000001,North East,region,2020-09-04,16689
E12000001,North East,region,2020-09-03,16572
E12000001,North East,region,2020-09-02,16499
E12000001,North East,region,2020-09-01,16404
E12000001,North East,region,2020-08-31,16315
E12000001,North East,region,2020-08-30,16215
E12000001,North East,region,2020-08-29,16124
E12000001,North East,region,2020-08-28,16105
E12000001,North East,region,2020-08-27,16059
E12000001,North East,region,2020-08-26,16005
E12000001,North East,region,2020-08-25,15958
E12000001,North East,region,2020-08-24,15940
E12000001,North East,region,2020-08-23,15895
E12000001,North East,region,2020-08-22,15867
E12000001,North East,region,2020-08-21,15829
E12000001,North East,region,2020-08-20,15791
E12000001,North East,region,2020-08-19,15761
E12000001,North East,region,2020-08-18,15739
E12000001,North East,region,2020-08-17,15717
E12000001,North East,region,2020-08-16,15699
E12000001,North East,region,2020-08-15,15660
E12000001,North East,region,2020-08-14,15620
E12000001,North East,region,2020-08-13,15544
E12000001,North East,region,2020-08-12,15544
E12000001,North East,region,2020-08-11,15526
E12000001,North East,region,2020-08-10,15505
E12000001,North East,region,2020-08-09,15495
E12000001,North East,region,2020-08-08,15477
E12000001,North East,region,2020-08-07,15457
E12000001,North East,region,2020-08-06,15428
E12000001,North East,region,2020-08-05,15410
E12000001,North East,region,2020-08-04,15390
E12000001,North East,region,2020-08-03,15380
E12000001,North East,region,2020-08-02,15367
E12000001,North East,region,2020-08-01,15354
E12000001,North East,region,2020-07-31,15340
E12000001,North East,region,2020-07-30,15321
E12000001,North East,region,2020-07-29,15314
E12000001,North East,region,2020-07-28,15303
E12000001,North East,region,2020-07-27,15292
E12000001,North East,region,2020-07-26,15288
E12000001,North East,region,2020-07-25,15284
E12000001,North East,region,2020-07-24,15272
E12000001,North East,region,2020-07-23,15263
E12000001,North East,region,2020-07-22,15246
E12000001,North East,region,2020-07-21,15237
E12000001,North East,region,2020-07-20,15234
E12000001,North East,region,2020-07-19,15227
E12000001,North East,region,2020-07-18,15206
E12000001,North East,region,2020-07-17,15190
E12000001,North East,region,2020-07-16,15183
E12000001,North East,region,2020-07-15,15171
E12000001,North East,region,2020-07-14,15167
E12000001,North East,region,2020-07-13,15163
E12000001,North East,region,2020-07-12,15155
E12000001,North East,region,2020-07-11,15139
E12000001,North East,region,2020-07-10,15120
E12000001,North East,region,2020-07-09,15109
E12000001,North East,region,2020-07-08,15099
E12000001,North East,region,2020-07-07,15095
E12000001,North East,region,2020-07-06,15092
E12000001,North East,region,2020-07-05,15079
E12000001,North East,region,2020-07-04,15071
E12000001,North East,region,2020-07-03,15060
E12000001,North East,region,2020-07-02,15057
E12000001,North East,region,2020-07-01,15042
E12000001,North East,region,2020-06-30,10558
E12000001,North East,region,2020-06-29,10555
E12000001,North East,region,2020-06-28,10554
E12000001,North East,region,2020-06-27,10552
E12000001,North East,region,2020-06-26,10549
E12000001,North East,region,2020-06-25,10539
E12000001,North East,region,2020-06-24,10534
E12000001,North East,region,2020-06-23,10535
E12000001,North East,region,2020-06-22,10528
E12000001,North East,region,2020-06-21,10522
E12000001,North East,region,2020-06-20,10514
E12000001,North East,region,2020-06-19,10501
E12000001,North East,region,2020-06-18,10494
E12000001,North East,region,2020-06-17,10481
E12000001,North East,region,2020-06-16,10467
E12000001,North East,region,2020-06-15,10450
E12000001,North East,region,2020-06-14,10446
E12000001,North East,region,2020-06-13,10437
E12000001,North East,region,2020-06-12,10428
E12000001,North East,region,2020-06-11,10413
E12000001,North East,region,2020-06-10,10400
E12000001,North East,region,2020-06-09,10390
E12000001,North East,region,2020-06-08,10359
E12000001,North East,region,2020-06-07,10357
E12000001,North East,region,2020-06-06,10349
E12000001,North East,region,2020-06-05,10332
E12000001,North East,region,2020-06-04,10314
E12000001,North East,region,2020-06-03,10294
E12000001,North East,region,2020-06-02,10266
E12000001,North East,region,2020-06-01,10240
E12000001,North East,region,2020-05-31,10223
E12000001,North East,region,2020-05-30,10096
E12000001,North East,region,2020-05-29,10059
E12000001,North East,region,2020-05-28,10001
E12000001,North East,region,2020-05-27,9979
E12000001,North East,region,2020-05-26,9952
E12000001,North East,region,2020-05-25,9928
E12000001,North East,region,2020-05-24,9879
E12000001,North East,region,2020-05-23,9863
E12000001,North East,region,2020-05-22,9790
E12000001,North East,region,2020-05-21,9739
E12000001,North East,region,2020-05-20,9684
E12000001,North East,region,2020-05-19,9621
E12000001,North East,region,2020-05-18,9536
E12000001,North East,region,2020-05-17,9522
E12000001,North East,region,2020-05-16,9496
E12000001,North East,region,2020-05-15,9418
E12000001,North East,region,2020-05-14,9352
E12000001,North East,region,2020-05-13,9258
E12000001,North East,region,2020-05-12,9123
E12000001,North East,region,2020-05-11,9044
E12000001,North East,region,2020-05-10,8950
E12000001,North East,region,2020-05-09,8891
E12000001,North East,region,2020-05-08,8804
E12000001,North East,region,2020-05-07,8644
E12000001,North East,region,2020-05-06,8395
E12000001,North East,region,2020-05-05,8331
E12000001,North East,region,2020-05-04,8251
E12000001,North East,region,2020-05-03,8164
E12000001,North East,region,2020-05-02,7941
E12000001,North East,region,2020-05-01,7813
E12000001,North East,region,2020-04-30,7552
E12000001,North East,region,2020-04-29,7224
E12000001,North East,region,2020-04-28,7174
E12000001,North East,region,2020-04-27,7070
E12000001,North East,region,2020-04-26,6931
E12000001,North East,region,2020-04-25,6772
E12000001,North East,region,2020-04-24,6546
E12000001,North East,region,2020-04-23,6318
E12000001,North East,region,2020-04-22,6095
E12000001,North East,region,2020-04-21,5775
E12000001,North East,region,2020-04-20,5611
E12000001,North East,region,2020-04-19,5395
E12000001,North East,region,2020-04-18,5115
E12000001,North East,region,2020-04-17,4957
E12000002,North West,region,2022-12-22,2786226
